year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,12,1,1627,-8,1746,-9,MQ,N614MQ,3044,JFK,BWI,48,184,16,27
2013,12,1,2002,2,2117,0,9E,N8751D,2950,JFK,BWI,37,184,20,2
2013,12,2,1447,-3,1607,-9,9E,N8790A,2940,JFK,BWI,38,184,14,47
2013,12,2,1702,27,1755,0,MQ,N941MQ,3044,JFK,BWI,35,184,17,2
2013,12,2,1951,-9,2055,-22,9E,N8694A,2950,JFK,BWI,39,184,19,51
2013,12,3,1453,-6,1633,8,9E,N8924B,2938,JFK,BWI,36,184,14,53
2013,12,3,1928,173,2053,178,MQ,N820MQ,3044,JFK,BWI,36,184,19,28
2013,12,4,1458,-1,1610,-15,9E,N8783E,2938,JFK,BWI,40,184,14,58
2013,12,4,1633,-2,1724,-31,MQ,N621MQ,3044,JFK,BWI,36,184,16,33
2013,12,5,1646,107,1801,96,9E,N8918B,2938,JFK,BWI,39,184,16,46
2013,12,5,1809,94,1921,86,MQ,N684MQ,3044,JFK,BWI,45,184,18,9
2013,12,6,1455,-4,1555,-30,9E,N8543F,2938,JFK,BWI,43,184,14,55
2013,12,6,1657,22,1811,16,MQ,N900MQ,3044,JFK,BWI,48,184,16,57
2013,12,7,826,13,920,-1,EV,N21197,4234,EWR,BWI,38,169,8,26
2013,12,7,1507,8,1611,-12,9E,N8905F,2938,JFK,BWI,40,184,15,7
2013,12,7,1654,19,1756,1,MQ,N602MQ,3044,JFK,BWI,38,184,16,54
2013,12,8,1524,25,1655,30,9E,N800AY,2938,JFK,BWI,49,184,15,24
2013,12,8,1629,-6,1806,11,MQ,N613MQ,3044,JFK,BWI,50,184,16,29
2013,12,9,1518,19,1633,8,9E,N8903A,2938,JFK,BWI,43,184,15,18
2013,12,9,1640,5,1757,2,MQ,N629MQ,3044,JFK,BWI,57,184,16,40
2013,12,10,1526,27,1653,28,9E,N8588D,2938,JFK,BWI,44,184,15,26
2013,12,10,1627,-8,1735,-20,MQ,N683MQ,3044,JFK,BWI,44,184,16,27
2013,12,11,1454,-5,1610,-15,9E,N8674A,2938,JFK,BWI,43,184,14,54
2013,12,11,1626,-9,1735,-20,MQ,N668MQ,3044,JFK,BWI,47,184,16,26
2013,12,12,1454,-5,1613,-12,9E,N833AY,2938,JFK,BWI,41,184,14,54
2013,12,12,1633,-2,1731,-24,MQ,N615MQ,3044,JFK,BWI,38,184,16,33
2013,12,13,1455,-4,1620,-5,9E,N8972E,2938,JFK,BWI,39,184,14,55
2013,12,13,1631,-4,1735,-20,MQ,N931MQ,3044,JFK,BWI,39,184,16,31
2013,12,14,1517,18,1701,38,9E,N840AY,2938,JFK,BWI,46,184,15,17
2013,12,14,1708,33,1902,67,MQ,N902MQ,3044,JFK,BWI,48,184,17,8
2013,12,14,NA,NA,NA,NA,EV,N31131,4234,EWR,BWI,NA,169,NA,NA
2013,12,15,1524,25,1701,36,9E,N834AY,2938,JFK,BWI,36,184,15,24
2013,12,15,1715,40,1825,30,MQ,N668MQ,3044,JFK,BWI,41,184,17,15
2013,12,16,1452,-7,1612,-13,9E,N8944B,2938,JFK,BWI,43,184,14,52
2013,12,16,1632,-3,1739,-16,MQ,N925MQ,3044,JFK,BWI,43,184,16,32
2013,12,17,1457,-2,1636,11,9E,N8891A,2938,JFK,BWI,46,184,14,57
2013,12,17,NA,NA,NA,NA,MQ,N627MQ,3044,JFK,BWI,NA,184,NA,NA
2013,12,18,1626,-9,1743,-12,MQ,N648MQ,3044,JFK,BWI,38,184,16,26
2013,12,19,814,-3,920,-11,EV,N25134,4234,EWR,BWI,40,169,8,14
2013,12,19,1354,29,1452,24,EV,N14923,4249,EWR,BWI,34,169,13,54
2013,12,19,1629,-6,1734,-21,MQ,N933MQ,3044,JFK,BWI,38,184,16,29
2013,12,19,2239,62,2339,62,EV,N14923,4625,EWR,BWI,35,169,22,39
2013,12,20,816,-1,930,-1,EV,N13118,4234,EWR,BWI,37,169,8,16
2013,12,20,1347,22,1443,15,EV,N12552,4249,EWR,BWI,38,169,13,47
2013,12,20,1645,10,1753,-2,MQ,N611MQ,3044,JFK,BWI,41,184,16,45
2013,12,20,2133,-4,2254,17,EV,N36915,4625,EWR,BWI,36,169,21,33
2013,12,21,839,22,1006,35,EV,N31131,4249,EWR,BWI,51,169,8,39
2013,12,21,1631,-4,1744,-11,MQ,N670MQ,3044,JFK,BWI,38,184,16,31
2013,12,22,1328,3,1441,13,EV,N14171,4249,EWR,BWI,50,169,13,28
2013,12,22,1636,1,1748,-7,MQ,N630MQ,3044,JFK,BWI,42,184,16,36
2013,12,22,2318,83,12,77,EV,N13994,4625,EWR,BWI,36,169,23,18
2013,12,23,816,-1,922,-9,EV,N27962,4234,EWR,BWI,48,169,8,16
2013,12,23,1341,16,1440,12,EV,N11539,4249,EWR,BWI,39,169,13,41
2013,12,23,2007,212,2129,214,MQ,N906MQ,3044,JFK,BWI,41,184,20,7
2013,12,23,NA,NA,NA,NA,EV,N14907,4625,EWR,BWI,NA,169,NA,NA
2013,12,24,1628,-7,1742,-13,MQ,N695MQ,3044,JFK,BWI,41,184,16,28
2013,12,24,1744,67,1847,56,EV,N11184,4249,EWR,BWI,35,169,17,44
2013,12,25,1642,7,1747,-8,MQ,N639MQ,3044,JFK,BWI,38,184,16,42
2013,12,26,821,4,927,-4,EV,N14180,4234,EWR,BWI,47,169,8,21
2013,12,26,1706,31,1759,4,MQ,N925MQ,3044,JFK,BWI,38,184,17,6
2013,12,27,944,87,1047,76,EV,N12175,4234,EWR,BWI,45,169,9,44
2013,12,27,1343,18,1453,25,EV,N11107,4249,EWR,BWI,51,169,13,43
2013,12,27,1627,-8,1723,-32,MQ,N695MQ,3044,JFK,BWI,39,184,16,27
2013,12,27,2137,0,2234,-3,EV,N29917,4625,EWR,BWI,34,169,21,37
2013,12,28,811,-6,913,-18,EV,N11194,4249,EWR,BWI,43,169,8,11
2013,12,28,1949,4,2049,-29,9E,N8432A,2950,JFK,BWI,37,184,19,49
2013,12,28,NA,NA,NA,NA,MQ,N643MQ,3044,JFK,BWI,NA,184,NA,NA
2013,12,29,1322,-3,1426,-2,EV,N14143,4249,EWR,BWI,44,169,13,22
2013,12,29,1630,-5,1843,48,MQ,N613MQ,3044,JFK,BWI,41,184,16,30
2013,12,29,2253,63,2353,63,EV,N10575,4625,EWR,BWI,34,169,22,53
2013,12,30,826,9,926,-5,EV,N16151,4234,EWR,BWI,45,169,8,26
2013,12,30,1325,0,1417,-11,EV,N13956,4249,EWR,BWI,38,169,13,25
2013,12,30,1626,-9,1738,-17,MQ,N640MQ,3044,JFK,BWI,45,184,16,26
2013,12,30,2303,86,2354,77,EV,N15555,4625,EWR,BWI,38,169,23,3
2013,12,31,920,114,1030,110,EV,N16999,4249,EWR,BWI,39,169,9,20
2013,12,31,1525,120,1703,155,EV,N11544,4234,EWR,BWI,41,169,15,25
2013,12,31,1629,-6,1735,-20,MQ,N663MQ,3044,JFK,BWI,39,184,16,29
2013,12,31,1936,-9,2048,-32,9E,N8516C,2950,JFK,BWI,39,184,19,36
2013,12,1,549,-11,648,-11,US,N945UW,2167,LGA,DCA,42,214,5,49
2013,12,1,816,-4,917,-23,MQ,N817MQ,3370,JFK,DCA,45,213,8,16
2013,12,1,827,-3,931,-24,9E,N910XJ,2912,JFK,DCA,46,213,8,27
2013,12,1,900,0,1016,-7,US,N946UW,2173,LGA,DCA,46,214,9,0
2013,12,1,1058,-2,1222,12,MQ,N520MQ,3230,JFK,DCA,39,213,10,58
2013,12,1,1115,15,1222,8,US,N967UW,2177,LGA,DCA,49,214,11,15
2013,12,1,1150,-10,1248,-27,US,N948UW,2179,LGA,DCA,46,214,11,50
2013,12,1,1154,-6,1312,-3,MQ,N817MQ,3386,JFK,DCA,44,213,11,54
2013,12,1,1251,-9,1406,-7,US,N957UW,2181,LGA,DCA,51,214,12,51
2013,12,1,1356,-4,1503,-12,US,N758US,2183,LGA,DCA,46,214,13,56
2013,12,1,1455,0,1651,26,MQ,N528MQ,3425,JFK,DCA,53,213,14,55
2013,12,1,1457,-2,1640,5,9E,N917XJ,2913,JFK,DCA,54,213,14,57
2013,12,1,1505,5,1642,23,US,N967UW,2185,LGA,DCA,53,214,15,5
2013,12,1,1520,50,1650,73,EV,N13118,4372,EWR,DCA,56,199,15,20
2013,12,1,1554,-6,1718,-1,US,N948UW,2187,LGA,DCA,58,214,15,54
2013,12,1,1655,-5,1807,-12,US,N957UW,2189,LGA,DCA,56,214,16,55
2013,12,1,1705,5,1821,-4,MQ,N848MQ,3365,JFK,DCA,55,213,17,5
2013,12,1,1750,-10,1914,-5,US,N738US,2191,LGA,DCA,60,214,17,50
2013,12,1,1858,-2,2025,7,US,N967UW,2193,LGA,DCA,56,214,18,58
2013,12,1,1957,-3,2132,13,US,N948UW,2195,LGA,DCA,62,214,19,57
2013,12,1,2027,-8,2126,-34,9E,N904XJ,2914,JFK,DCA,40,213,20,27
2013,12,1,2053,65,2212,78,EV,N18557,4312,EWR,DCA,39,199,20,53
2013,12,1,2055,-5,2207,-7,US,N714US,2197,LGA,DCA,46,214,20,55
2013,12,1,2119,-11,2219,-26,MQ,N849MQ,3621,JFK,DCA,41,213,21,19
2013,12,1,NA,NA,NA,NA,EV,N13975,4194,EWR,DCA,NA,199,NA,NA
2013,12,2,553,-7,651,-8,US,N749US,2167,LGA,DCA,40,214,5,53
2013,12,2,628,-3,744,2,EV,N14916,4241,EWR,DCA,40,199,6,28
2013,12,2,657,-3,759,-10,US,N741UW,2169,LGA,DCA,42,214,6,57
2013,12,2,800,0,912,-3,US,N751UW,2171,LGA,DCA,47,214,8,0
2013,12,2,816,-4,931,-9,MQ,N817MQ,3370,JFK,DCA,53,213,8,16
2013,12,2,826,-4,935,-20,9E,N904XJ,2912,JFK,DCA,50,213,8,26
2013,12,2,904,4,1015,-8,US,N758US,2173,LGA,DCA,45,214,9,4
2013,12,2,953,-7,1101,-19,US,N766US,2175,LGA,DCA,44,214,9,53
2013,12,2,1055,-5,1155,-15,MQ,N530MQ,3230,JFK,DCA,41,213,10,55
2013,12,2,1057,-3,1204,-10,US,N741UW,2177,LGA,DCA,44,214,10,57
2013,12,2,1152,-8,1250,-25,MQ,N817MQ,3386,JFK,DCA,42,213,11,52
2013,12,2,1152,-8,1254,-21,US,N751UW,2179,LGA,DCA,42,214,11,52
2013,12,2,1258,-2,1408,-5,US,N758US,2181,LGA,DCA,43,214,12,58
2013,12,2,1352,-8,1505,-10,US,N733UW,2183,LGA,DCA,42,214,13,52
2013,12,2,1454,-1,1614,-11,MQ,N508MQ,3425,JFK,DCA,47,213,14,54
2013,12,2,1456,-3,1620,-15,9E,N903XJ,2913,JFK,DCA,51,213,14,56
2013,12,2,1456,26,1556,19,EV,N15980,4372,EWR,DCA,43,199,14,56
2013,12,2,1500,0,1621,2,US,N741UW,2185,LGA,DCA,47,214,15,0
2013,12,2,1603,3,1714,-5,US,N751UW,2187,LGA,DCA,43,214,16,3
2013,12,2,1656,-4,1821,2,US,N758US,2189,LGA,DCA,44,214,16,56
2013,12,2,1758,-2,1903,-16,US,N762US,2191,LGA,DCA,43,214,17,58
2013,12,2,1858,-2,2005,-13,US,N741UW,2193,LGA,DCA,41,214,18,58
2013,12,2,1937,-9,2042,-10,EV,N14977,4312,EWR,DCA,38,199,19,37
2013,12,2,2000,0,2123,4,US,N751UW,2195,LGA,DCA,47,214,20,0
2013,12,2,2012,192,2115,170,MQ,N857MQ,3365,JFK,DCA,42,213,20,12
2013,12,2,2032,-3,2147,-13,9E,N907XJ,2914,JFK,DCA,49,213,20,32
2013,12,2,2046,-14,2214,0,US,N758US,2197,LGA,DCA,40,214,20,46
2013,12,2,2129,-1,2231,-14,MQ,N849MQ,3621,JFK,DCA,40,213,21,29
2013,12,2,2142,-3,2240,-13,EV,N10575,4186,EWR,DCA,37,199,21,42
2013,12,3,552,-8,648,-11,US,N764US,2167,LGA,DCA,40,214,5,52
2013,12,3,629,-2,725,-17,EV,N16918,4241,EWR,DCA,38,199,6,29
2013,12,3,653,-7,802,-7,US,N751UW,2169,LGA,DCA,42,214,6,53
2013,12,3,756,-4,912,-3,US,N758US,2171,LGA,DCA,48,214,7,56
2013,12,3,815,-5,929,-11,MQ,N849MQ,3370,JFK,DCA,46,213,8,15
2013,12,3,819,-6,935,-18,9E,N907XJ,2912,JFK,DCA,42,213,8,19
2013,12,3,854,-6,1008,-15,US,N752US,2173,LGA,DCA,41,214,8,54
2013,12,3,953,-7,1056,-24,US,N764US,2175,LGA,DCA,41,214,9,53
2013,12,3,1052,-8,1147,-27,US,N751UW,2177,LGA,DCA,39,214,10,52
2013,12,3,1100,0,1236,26,MQ,N531MQ,3230,JFK,DCA,45,213,11,0
2013,12,3,1151,-9,1304,-11,US,N758US,2179,LGA,DCA,45,214,11,51
2013,12,3,1157,-3,1301,-14,MQ,N849MQ,3386,JFK,DCA,48,213,11,57
2013,12,3,1254,-6,1356,-17,US,N752US,2181,LGA,DCA,41,214,12,54
2013,12,3,1353,-7,1508,-7,US,N764US,2183,LGA,DCA,39,214,13,53
2013,12,3,1440,10,1539,2,EV,N15910,4372,EWR,DCA,37,199,14,40
2013,12,3,1452,-3,1604,-21,MQ,N1EAMQ,3425,JFK,DCA,44,213,14,52
2013,12,3,1456,-3,1629,-6,9E,N293PQ,2913,JFK,DCA,52,213,14,56
2013,12,3,1503,3,1622,3,US,N751UW,2185,LGA,DCA,44,214,15,3
2013,12,3,1555,-5,1725,6,US,N758US,2187,LGA,DCA,46,214,15,55
2013,12,3,1652,-8,1803,-22,MQ,N817MQ,3365,JFK,DCA,49,213,16,52
2013,12,3,1657,-3,1819,0,US,N752US,2189,LGA,DCA,46,214,16,57
2013,12,3,1757,-3,1858,-21,US,N764US,2191,LGA,DCA,44,214,17,57
2013,12,3,1853,-7,1953,-25,US,N751UW,2193,LGA,DCA,42,214,18,53
2013,12,3,1940,-6,2046,-6,EV,N13133,4312,EWR,DCA,41,199,19,40
2013,12,3,1952,-8,2055,-24,US,N758US,2195,LGA,DCA,45,214,19,52
2013,12,3,2052,-8,2211,-3,US,N752US,2197,LGA,DCA,41,214,20,52
2013,12,3,2053,18,2215,12,9E,N601LR,2914,JFK,DCA,51,213,20,53
2013,12,3,2121,-8,2232,-5,EV,N12540,4186,EWR,DCA,39,199,21,21
2013,12,3,2126,-4,2229,-16,MQ,N817MQ,3621,JFK,DCA,39,213,21,26
2013,12,4,552,-8,648,-11,US,N770UW,2167,LGA,DCA,41,214,5,52
2013,12,4,656,-4,807,-2,US,N753US,2169,LGA,DCA,46,214,6,56
2013,12,4,755,-5,907,-8,US,N768US,2171,LGA,DCA,42,214,7,55
2013,12,4,815,-5,925,-15,MQ,N821MQ,3370,JFK,DCA,49,213,8,15
2013,12,4,818,-7,934,-19,9E,N928XJ,2912,JFK,DCA,51,213,8,18
2013,12,4,853,-7,1020,-3,US,N733UW,2173,LGA,DCA,43,214,8,53
2013,12,4,950,-10,1104,-16,US,N770UW,2175,LGA,DCA,49,214,9,50
2013,12,4,1100,0,1202,-12,US,N753US,2177,LGA,DCA,41,214,11,0
2013,12,4,1121,21,1230,20,MQ,N1EAMQ,3230,JFK,DCA,42,213,11,21
2013,12,4,1150,-10,1300,-15,MQ,N821MQ,3386,JFK,DCA,42,213,11,50
2013,12,4,1210,10,1322,7,US,N738US,2179,LGA,DCA,44,214,12,10
2013,12,4,1304,4,1419,6,US,N769US,2181,LGA,DCA,47,214,13,4
2013,12,4,1452,-3,1617,-8,MQ,N530MQ,3425,JFK,DCA,46,213,14,52
2013,12,4,1453,-6,1626,-9,9E,N927XJ,2913,JFK,DCA,60,213,14,53
2013,12,4,1454,-6,1555,-24,US,N753US,2185,LGA,DCA,44,214,14,54
2013,12,4,1554,-6,1717,-2,US,N738US,2187,LGA,DCA,48,214,15,54
2013,12,4,1604,-5,1714,-2,EV,N13123,4299,EWR,DCA,46,199,16,4
2013,12,4,1659,-1,1812,-13,MQ,N839MQ,3365,JFK,DCA,47,213,16,59
2013,12,4,1704,4,1837,18,US,N769US,2189,LGA,DCA,50,214,17,4
2013,12,4,1758,-2,1920,1,US,N745VJ,2191,LGA,DCA,52,214,17,58
2013,12,4,1853,-7,1957,-21,US,N753US,2193,LGA,DCA,43,214,18,53
2013,12,4,1948,-3,2103,4,EV,N16919,4312,EWR,DCA,43,199,19,48
2013,12,4,1957,-3,2117,-2,US,N738US,2195,LGA,DCA,49,214,19,57
2013,12,4,2039,4,2204,1,9E,N917XJ,2914,JFK,DCA,51,213,20,39
2013,12,4,2052,-8,2211,-3,US,N769US,2197,LGA,DCA,47,214,20,52
2013,12,4,2119,-11,2226,-19,MQ,N817MQ,3621,JFK,DCA,43,213,21,19
2013,12,4,2136,-9,2232,-21,EV,N15555,4625,EWR,DCA,40,199,21,36
2013,12,5,27,232,143,220,9E,N920XJ,2914,JFK,DCA,51,213,0,27
2013,12,5,554,-6,654,-5,US,N738US,2167,LGA,DCA,43,214,5,54
2013,12,5,653,-7,803,-6,US,N745VJ,2169,LGA,DCA,44,214,6,53
2013,12,5,754,-6,1006,51,US,N756US,2171,LGA,DCA,77,214,7,54
2013,12,5,854,-6,1024,1,US,N711UW,2173,LGA,DCA,54,214,8,54
2013,12,5,1341,41,1450,37,US,N745VJ,2181,LGA,DCA,49,214,13,41
2013,12,5,1453,53,1600,45,US,N738US,2183,LGA,DCA,47,214,14,53
2013,12,5,1503,8,1610,-15,MQ,N1EAMQ,3425,JFK,DCA,44,213,15,3
2013,12,5,1507,7,1604,-15,US,N711UW,2185,LGA,DCA,42,214,15,7
2013,12,5,1549,50,1717,42,9E,N913XJ,2913,JFK,DCA,56,213,15,49
2013,12,5,1557,-3,1700,-19,US,N760US,2187,LGA,DCA,41,214,15,57
2013,12,5,1658,-2,1814,-11,MQ,N821MQ,3365,JFK,DCA,45,213,16,58
2013,12,5,1723,23,1825,6,US,N745VJ,2189,LGA,DCA,43,214,17,23
2013,12,5,1856,-4,2005,-13,US,N711UW,2193,LGA,DCA,47,214,18,56
2013,12,5,1953,-7,2104,-15,US,N760US,2195,LGA,DCA,45,214,19,53
2013,12,5,2054,-6,2205,-9,US,N745VJ,2197,LGA,DCA,46,214,20,54
2013,12,5,2125,-5,2227,-18,MQ,N847MQ,3621,JFK,DCA,41,213,21,25
2013,12,5,NA,NA,NA,NA,9E,,2912,JFK,DCA,NA,213,NA,NA
2013,12,5,NA,NA,NA,NA,EV,N14977,4299,EWR,DCA,NA,199,NA,NA
2013,12,5,NA,NA,NA,NA,EV,N15574,4312,EWR,DCA,NA,199,NA,NA
2013,12,5,NA,NA,NA,NA,EV,N13949,4625,EWR,DCA,NA,199,NA,NA
2013,12,5,NA,NA,NA,NA,MQ,N546MQ,3230,JFK,DCA,NA,213,NA,NA
2013,12,5,NA,NA,NA,NA,MQ,N857MQ,3386,JFK,DCA,NA,213,NA,NA
2013,12,5,NA,NA,NA,NA,MQ,N824MQ,3370,JFK,DCA,NA,213,NA,NA
2013,12,5,NA,NA,NA,NA,US,,2175,LGA,DCA,NA,214,NA,NA
2013,12,5,NA,NA,NA,NA,US,,2177,LGA,DCA,NA,214,NA,NA
2013,12,5,NA,NA,NA,NA,US,,2179,LGA,DCA,NA,214,NA,NA
2013,12,5,NA,NA,NA,NA,US,,2191,LGA,DCA,NA,214,NA,NA
2013,12,6,557,-3,707,8,US,N755US,2167,LGA,DCA,49,214,5,57
2013,12,6,654,-6,805,-4,US,N750UW,2169,LGA,DCA,58,214,6,54
2013,12,6,753,-7,919,4,US,N705UW,2171,LGA,DCA,62,214,7,53
2013,12,6,821,-4,948,-5,9E,N915XJ,2912,JFK,DCA,64,213,8,21
2013,12,6,825,5,950,10,MQ,N834MQ,3370,JFK,DCA,55,213,8,25
2013,12,6,851,-9,1017,-6,US,N737US,2173,LGA,DCA,52,214,8,51
2013,12,6,955,-5,1116,-4,US,N755US,2175,LGA,DCA,52,214,9,55
2013,12,6,1056,-4,1241,27,US,N750UW,2177,LGA,DCA,54,214,10,56
2013,12,6,1157,-3,1326,11,US,N705UW,2179,LGA,DCA,49,214,11,57
2013,12,6,1230,90,1356,106,MQ,N507MQ,3230,JFK,DCA,51,213,12,30
2013,12,6,1254,-6,1427,14,US,N737US,2181,LGA,DCA,60,214,12,54
2013,12,6,1311,71,1441,86,MQ,N849MQ,3386,JFK,DCA,57,213,13,11
2013,12,6,1353,-7,1507,-8,US,N755US,2183,LGA,DCA,55,214,13,53
2013,12,6,1459,4,1625,0,MQ,N530MQ,3425,JFK,DCA,50,213,14,59
2013,12,6,1515,15,1646,27,US,N750UW,2185,LGA,DCA,53,214,15,15
2013,12,6,1607,-2,1721,5,EV,N14974,4299,EWR,DCA,47,199,16,7
2013,12,6,1617,17,1738,19,US,N705UW,2187,LGA,DCA,50,214,16,17
2013,12,6,1620,81,1728,53,9E,N937XJ,2913,JFK,DCA,55,213,16,20
2013,12,6,1656,-4,1834,15,US,N737US,2189,LGA,DCA,59,214,16,56
2013,12,6,1659,-1,1828,3,MQ,N857MQ,3365,JFK,DCA,58,213,16,59
2013,12,6,1752,-8,1937,18,US,N755US,2191,LGA,DCA,53,214,17,52
2013,12,6,1949,49,2121,63,US,N750UW,2193,LGA,DCA,57,214,19,49
2013,12,6,1958,-2,2126,7,US,N705UW,2195,LGA,DCA,51,214,19,58
2013,12,6,2050,-10,2237,23,US,N737US,2197,LGA,DCA,51,214,20,50
2013,12,6,2115,40,2235,32,9E,N902XJ,2914,JFK,DCA,52,213,21,15
2013,12,6,2208,23,2326,33,EV,N13550,4625,EWR,DCA,47,199,22,8
2013,12,6,NA,NA,NA,NA,EV,N14974,4312,EWR,DCA,NA,199,NA,NA
2013,12,6,NA,NA,NA,NA,MQ,N818MQ,3621,JFK,DCA,NA,213,NA,NA
2013,12,7,814,-6,930,-10,MQ,N848MQ,3370,JFK,DCA,55,213,8,14
2013,12,7,852,-8,1003,-20,US,N949UW,2173,LGA,DCA,49,214,8,52
2013,12,7,903,33,1006,10,9E,N915XJ,2912,JFK,DCA,46,213,9,3
2013,12,7,1047,-13,1202,-12,US,N953UW,2177,LGA,DCA,55,214,10,47
2013,12,7,1054,-6,1204,-6,MQ,N530MQ,3230,JFK,DCA,53,213,10,54
2013,12,7,1205,5,1314,-1,MQ,N848MQ,3386,JFK,DCA,46,213,12,5
2013,12,7,1248,-12,1358,-15,US,N949UW,2181,LGA,DCA,56,214,12,48
2013,12,7,1513,18,1625,0,MQ,N507MQ,3425,JFK,DCA,41,213,15,13
2013,12,7,1607,17,1722,-5,9E,N921XJ,2913,JFK,DCA,50,213,16,7
2013,12,7,1704,4,1810,-15,MQ,N812MQ,3365,JFK,DCA,45,213,17,4
2013,12,7,2027,-8,2151,-10,9E,N299PQ,2914,JFK,DCA,52,213,20,27
2013,12,7,2126,-4,2231,-14,MQ,N812MQ,3621,JFK,DCA,42,213,21,26
2013,12,8,43,172,204,185,EV,N17984,4625,EWR,DCA,45,199,0,43
2013,12,8,815,-5,928,-12,MQ,N812MQ,3370,JFK,DCA,50,213,8,15
2013,12,8,845,20,943,-10,9E,N296PQ,2912,JFK,DCA,45,213,8,45
2013,12,8,1056,-4,1207,-7,US,N953UW,2177,LGA,DCA,55,214,10,56
2013,12,8,1059,-1,1210,0,MQ,N512MQ,3230,JFK,DCA,49,213,10,59
2013,12,8,1157,-3,1341,26,US,N952UW,2179,LGA,DCA,71,214,11,57
2013,12,8,1256,-4,1413,0,US,N948UW,2181,LGA,DCA,50,214,12,56
2013,12,8,1410,10,1545,30,US,N716UW,2183,LGA,DCA,70,214,14,10
2013,12,8,1435,155,NA,NA,MQ,N812MQ,3386,JFK,DCA,NA,213,14,35
2013,12,8,1459,-1,NA,NA,US,N953UW,2185,LGA,DCA,NA,214,14,59
2013,12,8,1507,12,NA,NA,MQ,N530MQ,3425,JFK,DCA,NA,213,15,7
2013,12,8,1923,23,2115,57,US,N953UW,2193,LGA,DCA,60,214,19,23
2013,12,8,2001,241,2141,262,US,N950UW,2187,LGA,DCA,56,214,20,1
2013,12,8,2109,74,NA,NA,EV,N13550,4312,EWR,DCA,NA,199,21,9
2013,12,8,2323,113,57,132,MQ,N813MQ,3621,JFK,DCA,50,213,23,23
2013,12,8,NA,NA,NA,NA,9E,,2913,JFK,DCA,NA,213,NA,NA
2013,12,8,NA,NA,NA,NA,9E,,2914,JFK,DCA,NA,213,NA,NA
2013,12,8,NA,NA,NA,NA,EV,N12900,4299,EWR,DCA,NA,199,NA,NA
2013,12,8,NA,NA,NA,NA,MQ,N834MQ,3365,JFK,DCA,NA,213,NA,NA
2013,12,8,NA,NA,NA,NA,US,,2173,LGA,DCA,NA,214,NA,NA
2013,12,8,NA,NA,NA,NA,US,,2189,LGA,DCA,NA,214,NA,NA
2013,12,8,NA,NA,NA,NA,US,,2191,LGA,DCA,NA,214,NA,NA
2013,12,8,NA,NA,NA,NA,US,,2195,LGA,DCA,NA,214,NA,NA
2013,12,8,NA,NA,NA,NA,US,,2197,LGA,DCA,NA,214,NA,NA
2013,12,9,559,-1,716,17,US,N705UW,2167,LGA,DCA,50,214,5,59
2013,12,9,659,-1,817,8,US,N763US,2169,LGA,DCA,49,214,6,59
2013,12,9,759,-1,909,-6,US,N762US,2171,LGA,DCA,48,214,7,59
2013,12,9,820,0,948,8,MQ,N812MQ,3370,JFK,DCA,51,213,8,20
2013,12,9,841,16,1003,10,9E,N913XJ,2912,JFK,DCA,52,213,8,41
2013,12,9,858,-2,1020,-3,US,N716UW,2173,LGA,DCA,48,214,8,58
2013,12,9,959,-1,1131,11,US,N769US,2175,LGA,DCA,52,214,9,59
2013,12,9,1056,-4,1204,-10,US,N763US,2177,LGA,DCA,44,214,10,56
2013,12,9,1102,2,1228,18,MQ,N3AEMQ,3230,JFK,DCA,46,213,11,2
2013,12,9,1153,-7,1320,5,US,N762US,2179,LGA,DCA,48,214,11,53
2013,12,9,1258,-2,1425,12,US,N741UW,2181,LGA,DCA,48,214,12,58
2013,12,9,1341,101,1455,100,MQ,N853MQ,3386,JFK,DCA,56,213,13,41
2013,12,9,1402,2,1539,24,US,N769US,2183,LGA,DCA,47,214,14,2
2013,12,9,1459,-1,1640,21,US,N763US,2185,LGA,DCA,53,214,14,59
2013,12,9,1512,13,1645,10,9E,N600LR,2913,JFK,DCA,56,213,15,12
2013,12,9,1553,-7,1704,-15,US,N762US,2187,LGA,DCA,45,214,15,53
2013,12,9,1601,66,1716,51,MQ,N523MQ,3425,JFK,DCA,48,213,16,1
2013,12,9,1747,47,1858,39,US,N741UW,2189,LGA,DCA,51,214,17,47
2013,12,9,1752,103,1857,101,EV,N14977,4299,EWR,DCA,45,199,17,52
2013,12,9,1753,53,1907,42,MQ,N824MQ,3365,JFK,DCA,47,213,17,53
2013,12,9,1821,21,1927,8,US,N752US,2191,LGA,DCA,46,214,18,21
2013,12,9,1906,6,2027,9,US,N763US,2193,LGA,DCA,52,214,19,6
2013,12,9,1953,-7,2055,-24,US,N762US,2195,LGA,DCA,43,214,19,53
2013,12,9,2055,20,2224,21,9E,N909XJ,2914,JFK,DCA,57,213,20,55
2013,12,9,2124,-6,2233,-12,MQ,N812MQ,3621,JFK,DCA,47,213,21,24
2013,12,9,NA,NA,NA,NA,EV,N14977,4312,EWR,DCA,NA,199,NA,NA
2013,12,9,NA,NA,NA,NA,EV,N12921,4625,EWR,DCA,NA,199,NA,NA
2013,12,9,NA,NA,NA,NA,US,,2197,LGA,DCA,NA,214,NA,NA
2013,12,10,555,-5,659,0,US,N762US,2167,LGA,DCA,48,214,5,55
2013,12,10,655,-5,805,-4,US,N750UW,2169,LGA,DCA,51,214,6,55
